patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_51_79,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_51_79,S2B_MSIL2A_20180521T100029_51_79,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_37_03,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Pastures'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_37_3,S2B_MSIL2A_20180326T112109_37_3,False,False
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_06_73,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170629T153137_35VPK_6_73,S2A_MSIL2A_20170701T093031_6_73,False,False
S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_12_39,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_12_39,S2B_MSIL2A_20171016T101009_12_39,False,False
S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_65_86,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_65_86,S2A_MSIL2A_20180510T094031_65_86,False,False
S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_00_77,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_0_77,S2A_MSIL2A_20180510T094031_0_77,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_32_79,['Coniferous forest'],train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_32_79,S2B_MSIL2A_20170808T094029_32_79,False,False
S2B_MSIL2A_20170825T093029_N9999_R136_T34TEQ_01_35,['Arable land' 'Inland wetlands'],train,Serbia,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_1_35,S2B_MSIL2A_20170825T093029_1_35,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_14_83,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_14_83,S2B_MSIL2A_20170808T094029_14_83,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_87_19,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_87_19,S2B_MSIL2A_20170808T094029_87_19,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_22_12,"['Arable land' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_22_12,S2B_MSIL2A_20180525T94031_22_12,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_44_83,['Arable land' 'Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_44_83,S2B_MSIL2A_20180421T114349_44_83,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_84_27,['Coniferous forest' 'Inland waters' 'Inland wetlands'],train,Finland,S1A_IW_GRDH_1SDV_20170922T152425_35VPK_84_27,S2B_MSIL2A_20170924T093019_84_27,False,False
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_85_30,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Pastures']",train,Belgium,S1B_IW_GRDH_1SDV_20171108T055808_31UER_85_30,S2B_MSIL2A_20171107T105229_85_30,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_84_29,['Agro-forestry areas' 'Arable land' 'Pastures'],train,Portugal,S1A_IW_GRDH_1SDV_20170812T182647_29SNC_84_29,S2A_MSIL2A_20170813T112121_84_29,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33UWQ_63_81,['Arable land' 'Permanent crops'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33UWQ_63_81,S2B_MSIL2A_20180421T100030_63_81,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_26_08,['Arable land' 'Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_26_8,S2A_MSIL2A_20180506T100031_26_8,False,False
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_00_80,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_0_80,S2B_MSIL2A_20170709T094029_0_80,False,False
S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_09_24,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas']",train,Serbia,S1B_IW_GRDH_1SDV_20170802T043751_34TFN_9_24,S2B_MSIL2A_20170802T092029_9_24,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_85_25,"['Agro-forestry areas' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_85_25,S2B_MSIL2A_20180515T112110_85_25,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VNH_60_05,['Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_60_5,S2B_MSIL2A_20170924T093019_60_5,False,False
S2B_MSIL2A_20170829T105019_N9999_R051_T31UER_60_00,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20170829T055029_31UER_60_0,S2B_MSIL2A_20170829T105019_60_0,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_86_20,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_86_20,S2A_MSIL2A_20170704T112111_86_20,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_04_30,['Arable land' 'Mixed forest' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_4_30,S2B_MSIL2A_20180515T112109_4_30,False,False
S2B_MSIL2A_20170817T101019_N9999_R022_T34WFS_78_86,"['Arable land' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Finland,S1B_IW_GRDH_1SDV_20170817T045637_34WFS_78_86,S2B_MSIL2A_20170817T101019_78_86,False,False
S2B_MSIL2A_20170824T100019_N9999_R122_T33TWM_36_07,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20170824T165022_33TWM_36_7,S2B_MSIL2A_20170824T100019_36_7,False,False
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_80_43,['Arable land' 'Industrial or commercial units' 'Urban fabric'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_80_43,S2A_MSIL2A_20180430T094031_80_43,False,False
S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_04_75,['Arable land' 'Coniferous forest' 'Pastures' 'Urban fabric'],train,Switzerland,S1B_IW_GRDH_1SDV_20170818T054218_32TMT_4_75,S2A_MSIL2A_20170818T103021_4_75,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_24_00,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_24_0,S2A_MSIL2A_20180413T095031_24_0,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_13_85,['Coniferous forest' 'Inland wetlands'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_13_85,S2B_MSIL2A_20171015T104009_13_85,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_20,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_9_20,S2B_MSIL2A_20170808T094029_9_20,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_03_52,['Arable land' 'Broad-leaved forest'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_3_52,S2B_MSIL2A_20170914T093029_3_52,False,False
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_88_88,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas' 'Pastures']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_88_88,S2B_MSIL2A_20180502T093039_88_88,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_11_70,"['Broad-leaved forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_11_70,S2B_MSIL2A_20180522T093029_11_70,False,False
S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_84_78,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Serbia,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_84_78,S2B_MSIL2A_20171206T094349_84_78,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_22_10,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_22_10,S2B_MSIL2A_20170924T93014_22_10,False,False
S2B_MSIL2A_20170801T095029_N9999_R079_T33TXN_08_11,"['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Pastures'
 'Permanent crops']",train,Austria,S1B_IW_GRDH_1SDV_20170801T164200_33TXN_8_11,S2B_MSIL2A_20170801T095029_8_11,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_80_12,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_80_12,S2A_MSIL2A_20171002T112112_80_12,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_87_89,['Agro-forestry areas' 'Arable land' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_87_89,S2B_MSIL2A_20180515T112109_87_89,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_03_13,['Coniferous forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_3_13,S2B_MSIL2A_20180525T94030_3_13,False,False
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_76_05,['Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_76_5,S2A_MSIL2A_20170701T093031_76_5,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_51_78,['Arable land' 'Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_51_78,S2B_MSIL2A_20170927T094019_51_78,False,False
S2A_MSIL2A_20171015T095031_N9999_R079_T33UXP_11_47,['Arable land' 'Industrial or commercial units' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_11_47,S2A_MSIL2A_20171015T095031_11_47,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_08_50,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_8_50,S2B_MSIL2A_20170927T94020_8_50,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_78_04,['Arable land'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_78_4,S2A_MSIL2A_20180506T100031_78_4,False,False
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_21_84,"['Arable land' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_21_84,S2B_MSIL2A_20170709T094029_21_84,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_54_06,"['Inland waters' 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_54_6,S2B_MSIL2A_20180515T112110_54_6,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_53_79,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_53_79,S2A_MSIL2A_20171201T112431_53_79,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_88_06,['Agro-forestry areas' 'Arable land'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SNC_88_6,S2B_MSIL2A_20180515T112109_88_6,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_03_85,"['Arable land' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_3_85,S2B_MSIL2A_20170927T094019_3_85,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_41_03,['Agro-forestry areas' 'Broad-leaved forest' 'Pastures'],train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_41_3,S2A_MSIL2A_20171201T112431_41_3,False,False
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_45_88,"['Arable land' 'Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_45_88,S2A_MSIL2A_20180430T094031_45_88,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_12_43,['Marine waters'],train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_12_43,S2B_MSIL2A_20170930T095019_12_43,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_15_89,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170904T152418_35WPN_15_89,S2A_MSIL2A_20170905T95032_15_89,False,False
S2A_MSIL2A_20180509T101031_N9999_R022_T34VDR_77_83,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180509T160543_34VDR_77_83,S2A_MSIL2A_20180509T101031_77_83,False,False
S2B_MSIL2A_20170825T093029_N9999_R136_T34TEQ_10_35,['Arable land' 'Complex cultivation patterns' 'Inland waters' 'Pastures'],train,Serbia,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_10_35,S2B_MSIL2A_20170825T093029_10_35,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_61_09,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_61_9,S2B_MSIL2A_20180525T094029_61_9,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_47_07,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_47_7,S2A_MSIL2A_20180413T095031_47_7,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_84_78,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_84_78,S2B_MSIL2A_20180220T114339_84_78,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_12_64,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_12_64,S2A_MSIL2A_20171208T093351_12_64,False,False
S2B_MSIL2A_20180509T092029_N9999_R093_T34TFN_01_65,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_1_65,S2B_MSIL2A_20180509T092029_1_65,False,False
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_83_36,['Marine waters'],train,Ireland,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_83_36,S2A_MSIL2A_20170617T113321_83_36,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_80_63,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_80_63,S2B_MSIL2A_20170808T094029_80_63,False,False
S2B_MSIL2A_20170923T100019_N9999_R122_T33TWM_32_08,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Mixed forest']",train,Austria,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_32_8,S2B_MSIL2A_20170923T100019_32_8,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_08_81,['Arable land' 'Complex cultivation patterns' 'Pastures'],train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_8_81,S2A_MSIL2A_20171208T093351_8_81,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_83_51,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_83_51,S2B_MSIL2A_20170914T93030_83_51,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_89_18,['Marine waters'],train,Ireland,S1B_IW_GRDH_1SDV_20180421T063010_29UPU_89_18,S2B_MSIL2A_20180421T114349_89_18,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_03_28,['Coniferous forest' 'Inland waters' 'Inland wetlands'],train,Finland,S1B_IW_GRDH_1SDV_20170904T152443_35WPN_3_28,S2A_MSIL2A_20170905T95032_3_28,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_07_81,['Coniferous forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_7_81,S2B_MSIL2A_20180421T100030_7_81,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_09_09,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_9_9,S2B_MSIL2A_20180515T094029_9_9,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_54_90,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_54_90,S2B_MSIL2A_20180525T094029_54_90,False,False
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_02_82,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_2_82,S2B_MSIL2A_20180201T093219_2_82,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_73_90,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_73_90,S2B_MSIL2A_20180421T114349_73_90,False,False
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_44_10,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_44_10,S2B_MSIL2A_20170709T094029_44_10,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_78_30,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_78_30,S2A_MSIL2A_20171208T093351_78_30,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_33_04,['Arable land' 'Inland wetlands' 'Permanent crops'],train,Austria,S1A_IW_GRDH_1SDV_20171103T050142_33TXN_33_4,S2A_MSIL2A_20171104T095201_33_4,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_03_65,['Arable land' 'Industrial or commercial units' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_3_65,S2B_MSIL2A_20170927T94020_3_65,False,False
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_50_84,"['Arable land' 'Permanent crops' 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_50_84,S2B_MSIL2A_20180201T093219_50_84,False,False
S2B_MSIL2A_20180225T105019_N9999_R051_T31UER_45_04,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180225T055027_31UER_45_4,S2B_MSIL2A_20180225T105019_45_4,False,False
S2B_MSIL2A_20180224T112109_N9999_R037_T29SNC_06_25,['Complex cultivation patterns' 'Mixed forest' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_6_25,S2B_MSIL2A_20180224T112109_6_25,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_18_83,"['Broad-leaved forest' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_18_83,S2A_MSIL2A_20171002T112111_18_83,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_18_05,"['Broad-leaved forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20170812T182712_29SNC_18_5,S2A_MSIL2A_20170813T112121_18_5,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_77_02,['Agro-forestry areas' 'Broad-leaved forest' 'Pastures'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SNC_77_2,S2B_MSIL2A_20180515T112109_77_2,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_76_80,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170926T042416_35VPK_76_80,S2B_MSIL2A_20170924T093019_76_80,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_11_65,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub' 'Urban fabric']",train,Finland,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_11_65,S2B_MSIL2A_20180515T094029_11_65,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_86_39,['Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_86_39,S2B_MSIL2A_20170808T094029_86_39,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_09_83,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_9_83,S2A_MSIL2A_20171101T094131_9_83,False,False
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_62_89,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_62_89,S2B_MSIL2A_20180502T093039_62_89,False,False
S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_08_30,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_8_30,S2B_MSIL2A_20171016T101009_8_30,False,False
